Author,Date,Reactions
kusoro,2022-12-26T17:16:02.5240000+00:00,0
elteras,2022-12-26T17:57:40.6820000+00:00,0
elteras,2022-12-26T17:57:53.5190000+00:00,0
elteras,2022-12-26T17:58:07.0520000+00:00,0
elteras,2022-12-26T17:58:10.7290000+00:00,0
kusoro,2022-12-26T17:59:01.7840000+00:00,0
joseph_anderson_,2022-12-26T18:14:47.3670000+00:00,0
joseph_anderson_,2022-12-26T18:14:51.6710000+00:00,0
joseph_anderson_,2022-12-26T18:15:30.5790000+00:00,0
warrior3384,2022-12-26T18:20:27.3950000+00:00,0
kusoro,2022-12-26T19:27:54.2600000+00:00,0
pubsub,2022-12-26T19:31:25.1890000+00:00,0
kusoro,2022-12-26T19:31:54.1670000+00:00,0
kusoro,2022-12-26T19:31:58.3530000+00:00,0
pubsub,2022-12-26T19:32:25.9750000+00:00,0
kusoro,2022-12-26T19:32:35.0910000+00:00,0
kusoro,2022-12-26T19:33:22.9220000+00:00,0
kusoro,2022-12-26T19:33:56.1930000+00:00,0
kusoro,2022-12-26T20:09:15.0500000+00:00,0
joseph_anderson_,2022-12-26T21:06:41.8930000+00:00,0
kusoro,2022-12-26T21:07:17.8850000+00:00,0
kusoro,2022-12-26T21:07:28.9870000+00:00,0
kusoro,2022-12-26T22:10:09.5920000+00:00,0
kusoro,2022-12-26T22:10:38.7820000+00:00,0
kusoro,2022-12-26T22:11:56.9760000+00:00,0
joseph_anderson_,2022-12-27T09:04:36.4960000+00:00,0
sedicentefricchettone,2022-12-27T10:42:07.9510000+00:00,0
sedicentefricchettone,2022-12-27T10:42:41.9880000+00:00,0
sedicentefricchettone,2022-12-27T10:42:59.1290000+00:00,0
joseph_anderson_,2022-12-27T10:44:16.8050000+00:00,0
joseph_anderson_,2022-12-27T10:44:37.1800000+00:00,0
sedicentefricchettone,2022-12-27T10:44:43.9060000+00:00,0
sedicentefricchettone,2022-12-27T10:45:09.2510000+00:00,0
joseph_anderson_,2022-12-27T10:45:24.8970000+00:00,0
joseph_anderson_,2022-12-27T10:45:29.3750000+00:00,0
sedicentefricchettone,2022-12-27T10:45:39.5280000+00:00,0
joseph_anderson_,2022-12-27T10:45:47.3290000+00:00,0
sedicentefricchettone,2022-12-27T10:45:50.7590000+00:00,0
sedicentefricchettone,2022-12-27T10:45:55.6320000+00:00,0
sedicentefricchettone,2022-12-27T10:57:05.3410000+00:00,0
kusoro,2022-12-27T11:26:13.0950000+00:00,0
omariandisco,2022-12-27T22:34:08.8220000+00:00,0
omariandisco,2022-12-27T22:34:47.5230000+00:00,0
omariandisco,2022-12-27T22:38:25.9700000+00:00,0
kusoro,2022-12-27T23:03:24.4850000+00:00,0
kusoro,2022-12-27T23:03:41.7550000+00:00,0
capsador,2022-12-28T00:03:17.1280000+00:00,0
kusoro,2022-12-28T00:05:50.4230000+00:00,0
cjlj,2022-12-28T04:07:31.2650000+00:00,0
cjlj,2022-12-28T04:07:36.1660000+00:00,0
1ce.,2022-12-28T06:04:39.5210000+00:00,0
cjlj,2022-12-28T08:07:09.1620000+00:00,0
cjlj,2022-12-28T08:08:18.2250000+00:00,0
integralhamster,2022-12-28T09:48:54.2740000+00:00,0
1ce.,2022-12-28T13:51:12.3820000+00:00,0
hypotheticalwalrus,2022-12-28T14:10:02.4800000+00:00,0
kusoro,2022-12-28T14:29:38.0270000+00:00,0
joseph_anderson_,2022-12-28T14:57:52.3620000+00:00,0
joseph_anderson_,2022-12-28T14:58:07.0950000+00:00,0
joseph_anderson_,2022-12-28T14:58:12.5690000+00:00,0
joseph_anderson_,2022-12-28T14:58:21.1650000+00:00,0
slangpunk,2022-12-28T15:06:00.3530000+00:00,0
kusoro,2022-12-28T15:06:03.3930000+00:00,0
kusoro,2022-12-28T15:06:39.0470000+00:00,0
joseph_anderson_,2022-12-28T15:08:14.7660000+00:00,0
slangpunk,2022-12-28T15:08:38.2570000+00:00,0
kusoro,2022-12-28T15:09:06.1490000+00:00,1
slangpunk,2022-12-28T15:14:09.1350000+00:00,0
kusoro,2022-12-28T15:14:30.0050000+00:00,0
kusoro,2022-12-28T15:14:59.8890000+00:00,1
sedicentefricchettone,2022-12-28T15:16:29.1570000+00:00,0
kusoro,2022-12-28T15:23:01.1930000+00:00,0
kusoro,2022-12-28T15:24:04.0510000+00:00,0
omariandisco,2022-12-28T15:40:13.3390000+00:00,0
omariandisco,2022-12-28T15:41:47.4380000+00:00,0
omariandisco,2022-12-28T15:42:48.6640000+00:00,1
sedicentefricchettone,2022-12-28T16:01:33.9560000+00:00,0
sedicentefricchettone,2022-12-28T16:01:36.2680000+00:00,0
sedicentefricchettone,2022-12-28T16:01:38.2670000+00:00,0
sedicentefricchettone,2022-12-28T16:01:48.2870000+00:00,0
dan6368,2022-12-28T16:38:13.2070000+00:00,0
joseph_anderson_,2022-12-28T16:39:10.5190000+00:00,0
joseph_anderson_,2022-12-28T16:39:13.4190000+00:00,0
joseph_anderson_,2022-12-28T16:39:22.7160000+00:00,0
dan6368,2022-12-28T16:39:30.4780000+00:00,0
sqrrk,2022-12-28T16:39:45.5150000+00:00,0
dan6368,2022-12-28T16:40:17.9890000+00:00,0
dan6368,2022-12-28T16:40:32.4020000+00:00,0
sqrrk,2022-12-28T16:41:53.3350000+00:00,0
dan6368,2022-12-28T16:43:15.3950000+00:00,0
dan6368,2022-12-28T16:43:18.7260000+00:00,0
joseph_anderson_,2022-12-28T16:46:07.5900000+00:00,0
joseph_anderson_,2022-12-28T16:46:46.1890000+00:00,0
joseph_anderson_,2022-12-28T16:47:11.2610000+00:00,0
slangpunk,2022-12-28T17:12:02.0610000+00:00,0
elteras,2022-12-29T01:18:43.0260000+00:00,0
